Member_number,Date,itemDescription,year,month,day,day_of_week
3776,28/11/2014,frozen meals,2014,11,28,4
3914,28/11/2014,shopping bags,2014,11,28,4
3914,28/11/2014,rolls/buns,2014,11,28,4
4084,28/11/2014,tidbits,2014,11,28,4
4084,28/11/2014,other vegetables,2014,11,28,4
4303,28/11/2014,root vegetables,2014,11,28,4
4303,28/11/2014,specialty bar,2014,11,28,4
4336,28/11/2014,root vegetables,2014,11,28,4
4336,28/11/2014,chocolate,2014,11,28,4
4594,28/11/2014,chocolate,2014,11,28,4
4594,28/11/2014,rolls/buns,2014,11,28,4
4628,28/11/2014,butter,2014,11,28,4
4628,28/11/2014,butter milk,2014,11,28,4
4689,28/11/2014,soda,2014,11,28,4
4689,28/11/2014,pastry,2014,11,28,4
4933,28/11/2014,UHT-milk,2014,11,28,4
4933,28/11/2014,domestic eggs,2014,11,28,4
1225,29/11/2014,butter milk,2014,11,29,5
1225,29/11/2014,soda,2014,11,29,5
1225,29/11/2014,seasonal products,2014,11,29,5
1376,29/11/2014,pip fruit,2014,11,29,5
1376,29/11/2014,chocolate marshmallow,2014,11,29,5
1578,29/11/2014,frozen vegetables,2014,11,29,5
1578,29/11/2014,newspapers,2014,11,29,5
1808,29/11/2014,meat,2014,11,29,5
1808,29/11/2014,whole milk,2014,11,29,5
2033,29/11/2014,processed cheese,2014,11,29,5
2033,29/11/2014,hamburger meat,2014,11,29,5
2033,29/11/2014,whole milk,2014,11,29,5
2276,29/11/2014,tropical fruit,2014,11,29,5
2276,29/11/2014,yogurt,2014,11,29,5
2365,29/11/2014,hard cheese,2014,11,29,5
2365,29/11/2014,waffles,2014,11,29,5
2365,29/11/2014,misc. beverages,2014,11,29,5
2450,29/11/2014,meat,2014,11,29,5
2450,29/11/2014,citrus fruit,2014,11,29,5
3137,29/11/2014,newspapers,2014,11,29,5
3137,29/11/2014,spread cheese,2014,11,29,5
3278,29/11/2014,frozen dessert,2014,11,29,5
3278,29/11/2014,specialty chocolate,2014,11,29,5
3346,29/11/2014,margarine,2014,11,29,5
3346,29/11/2014,frozen meals,2014,11,29,5
3545,29/11/2014,canned beer,2014,11,29,5
3545,29/11/2014,curd,2014,11,29,5
3582,29/11/2014,berries,2014,11,29,5
3582,29/11/2014,napkins,2014,11,29,5
3582,29/11/2014,cereals,2014,11,29,5
3639,29/11/2014,yogurt,2014,11,29,5
3639,29/11/2014,root vegetables,2014,11,29,5
4266,29/11/2014,yogurt,2014,11,29,5
4266,29/11/2014,soda,2014,11,29,5
4266,29/11/2014,frozen vegetables,2014,11,29,5
4308,29/11/2014,soda,2014,11,29,5
4308,29/11/2014,sliced cheese,2014,11,29,5
4434,29/11/2014,tropical fruit,2014,11,29,5
4434,29/11/2014,chocolate,2014,11,29,5
4469,29/11/2014,root vegetables,2014,11,29,5
4469,29/11/2014,tropical fruit,2014,11,29,5
4493,29/11/2014,waffles,2014,11,29,5
4493,29/11/2014,margarine,2014,11,29,5
4508,29/11/2014,tropical fruit,2014,11,29,5
4508,29/11/2014,white bread,2014,11,29,5
4751,29/11/2014,soft cheese,2014,11,29,5
4751,29/11/2014,rolls/buns,2014,11,29,5
1486,30/11/2014,soda,2014,11,30,6
1486,30/11/2014,soft cheese,2014,11,30,6
1486,30/11/2014,oil,2014,11,30,6
1574,30/11/2014,whole milk,2014,11,30,6
1574,30/11/2014,other vegetables,2014,11,30,6
1615,30/11/2014,white bread,2014,11,30,6
1615,30/11/2014,bottled water,2014,11,30,6
2003,30/11/2014,liquor,2014,11,30,6
2003,30/11/2014,baking powder,2014,11,30,6
2345,30/11/2014,other vegetables,2014,11,30,6
2345,30/11/2014,newspapers,2014,11,30,6
2345,30/11/2014,rolls/buns,2014,11,30,6
2467,30/11/2014,onions,2014,11,30,6
2467,30/11/2014,vinegar,2014,11,30,6
2584,30/11/2014,other vegetables,2014,11,30,6
2584,30/11/2014,bottled water,2014,11,30,6
2584,30/11/2014,hard cheese,2014,11,30,6
2726,30/11/2014,canned beer,2014,11,30,6
2726,30/11/2014,yogurt,2014,11,30,6
2955,30/11/2014,root vegetables,2014,11,30,6
2955,30/11/2014,candles,2014,11,30,6
3390,30/11/2014,newspapers,2014,11,30,6
3390,30/11/2014,cat food,2014,11,30,6
3411,30/11/2014,whole milk,2014,11,30,6
3411,30/11/2014,margarine,2014,11,30,6
3505,30/11/2014,coffee,2014,11,30,6
3505,30/11/2014,UHT-milk,2014,11,30,6
3524,30/11/2014,sliced cheese,2014,11,30,6
3524,30/11/2014,newspapers,2014,11,30,6
3524,30/11/2014,frozen vegetables,2014,11,30,6
3901,30/11/2014,curd,2014,11,30,6
3901,30/11/2014,coffee,2014,11,30,6
4494,30/11/2014,frozen dessert,2014,11,30,6
4494,30/11/2014,fruit/vegetable juice,2014,11,30,6
4532,30/11/2014,packaged fruit/vegetables,2014,11,30,6
4532,30/11/2014,other vegetables,2014,11,30,6
4786,30/11/2014,soda,2014,11,30,6
4786,30/11/2014,dish cleaner,2014,11,30,6
4797,30/11/2014,canned beer,2014,11,30,6
4797,30/11/2014,napkins,2014,11,30,6
4797,30/11/2014,sparkling wine,2014,11,30,6
4828,30/11/2014,root vegetables,2014,11,30,6
4828,30/11/2014,salty snack,2014,11,30,6
4890,30/11/2014,whole milk,2014,11,30,6
4890,30/11/2014,margarine,2014,11,30,6
4890,30/11/2014,sugar,2014,11,30,6
1045,1/12/2014,root vegetables,2014,12,1,0
1045,1/12/2014,yogurt,2014,12,1,0
1045,1/12/2014,butter,2014,12,1,0
1045,1/12/2014,yogurt,2014,12,1,0
1204,1/12/2014,softener,2014,12,1,0
1204,1/12/2014,chocolate,2014,12,1,0
1430,1/12/2014,soda,2014,12,1,0
1430,1/12/2014,canned beer,2014,12,1,0
1430,1/12/2014,soft cheese,2014,12,1,0
1430,1/12/2014,waffles,2014,12,1,0
1504,1/12/2014,sausage,2014,12,1,0
1504,1/12/2014,white wine,2014,12,1,0
1606,1/12/2014,dog food,2014,12,1,0
1606,1/12/2014,canned beer,2014,12,1,0
1623,1/12/2014,soda,2014,12,1,0
1623,1/12/2014,soda,2014,12,1,0
1655,1/12/2014,bottled water,2014,12,1,0
1655,1/12/2014,rolls/buns,2014,12,1,0
1702,1/12/2014,yogurt,2014,12,1,0
1702,1/12/2014,pip fruit,2014,12,1,0
1702,1/12/2014,yogurt,2014,12,1,0
2618,1/12/2014,long life bakery product,2014,12,1,0
2618,1/12/2014,salty snack,2014,12,1,0
2619,1/12/2014,shopping bags,2014,12,1,0
2619,1/12/2014,condensed milk,2014,12,1,0
2864,1/12/2014,popcorn,2014,12,1,0
2864,1/12/2014,dishes,2014,12,1,0
2864,1/12/2014,whole milk,2014,12,1,0
2952,1/12/2014,hamburger meat,2014,12,1,0
2952,1/12/2014,whipped/sour cream,2014,12,1,0
2952,1/12/2014,sugar,2014,12,1,0
2952,1/12/2014,newspapers,2014,12,1,0
3430,1/12/2014,other vegetables,2014,12,1,0
3430,1/12/2014,pot plants,2014,12,1,0
3430,1/12/2014,vinegar,2014,12,1,0
3649,1/12/2014,pip fruit,2014,12,1,0
3649,1/12/2014,ice cream,2014,12,1,0
3739,1/12/2014,red/blush wine,2014,12,1,0
3739,1/12/2014,salty snack,2014,12,1,0
3832,1/12/2014,whole milk,2014,12,1,0
3832,1/12/2014,shopping bags,2014,12,1,0
3832,1/12/2014,specialty bar,2014,12,1,0
3924,1/12/2014,hamburger meat,2014,12,1,0
3924,1/12/2014,pastry,2014,12,1,0
4165,1/12/2014,tropical fruit,2014,12,1,0
4165,1/12/2014,condensed milk,2014,12,1,0
4665,1/12/2014,soda,2014,12,1,0
4665,1/12/2014,rolls/buns,2014,12,1,0
4803,1/12/2014,root vegetables,2014,12,1,0
4803,1/12/2014,white bread,2014,12,1,0
4854,1/12/2014,tropical fruit,2014,12,1,0
4854,1/12/2014,domestic eggs,2014,12,1,0
4854,1/12/2014,candy,2014,12,1,0
4854,1/12/2014,sugar,2014,12,1,0
1427,2/12/2014,candy,2014,12,2,1
1427,2/12/2014,canned fish,2014,12,2,1
1574,2/12/2014,frozen fish,2014,12,2,1
1574,2/12/2014,bottled beer,2014,12,2,1
1851,2/12/2014,curd,2014,12,2,1
1851,2/12/2014,root vegetables,2014,12,2,1
2196,2/12/2014,whole milk,2014,12,2,1
2196,2/12/2014,curd,2014,12,2,1
2196,2/12/2014,yogurt,2014,12,2,1
2196,2/12/2014,candy,2014,12,2,1
2423,2/12/2014,roll products ,2014,12,2,1
2423,2/12/2014,seasonal products,2014,12,2,1
2547,2/12/2014,soda,2014,12,2,1
2547,2/12/2014,tropical fruit,2014,12,2,1
3142,2/12/2014,tropical fruit,2014,12,2,1
3142,2/12/2014,whole milk,2014,12,2,1
3383,2/12/2014,soda,2014,12,2,1
3383,2/12/2014,misc. beverages,2014,12,2,1
3649,2/12/2014,beef,2014,12,2,1
3649,2/12/2014,yogurt,2014,12,2,1
3761,2/12/2014,tropical fruit,2014,12,2,1
3761,2/12/2014,grapes,2014,12,2,1
3761,2/12/2014,sugar,2014,12,2,1
3861,2/12/2014,whipped/sour cream,2014,12,2,1
3861,2/12/2014,sweet spreads,2014,12,2,1
4314,2/12/2014,other vegetables,2014,12,2,1
4314,2/12/2014,waffles,2014,12,2,1
4341,2/12/2014,other vegetables,2014,12,2,1
4341,2/12/2014,chocolate marshmallow,2014,12,2,1
4370,2/12/2014,other vegetables,2014,12,2,1
4370,2/12/2014,domestic eggs,2014,12,2,1
4370,2/12/2014,long life bakery product,2014,12,2,1
4440,2/12/2014,other vegetables,2014,12,2,1
4440,2/12/2014,newspapers,2014,12,2,1
4603,2/12/2014,brown bread,2014,12,2,1
4603,2/12/2014,cat food,2014,12,2,1
4719,2/12/2014,whole milk,2014,12,2,1
4719,2/12/2014,detergent,2014,12,2,1
4719,2/12/2014,yogurt,2014,12,2,1
4719,2/12/2014,fruit/vegetable juice,2014,12,2,1
4722,2/12/2014,hamburger meat,2014,12,2,1
4722,2/12/2014,yogurt,2014,12,2,1
4746,2/12/2014,hygiene articles,2014,12,2,1
4746,2/12/2014,bottled water,2014,12,2,1
1237,3/12/2014,citrus fruit,2014,12,3,2
1237,3/12/2014,other vegetables,2014,12,3,2
1419,3/12/2014,butter,2014,12,3,2
1419,3/12/2014,chewing gum,2014,12,3,2
1419,3/12/2014,coffee,2014,12,3,2
1419,3/12/2014,salty snack,2014,12,3,2
1432,3/12/2014,frozen vegetables,2014,12,3,2
1432,3/12/2014,bottled beer,2014,12,3,2
1748,3/12/2014,soda,2014,12,3,2
1748,3/12/2014,root vegetables,2014,12,3,2
1850,3/12/2014,condensed milk,2014,12,3,2
1850,3/12/2014,margarine,2014,12,3,2
1991,3/12/2014,tropical fruit,2014,12,3,2
1991,3/12/2014,coffee,2014,12,3,2
2406,3/12/2014,root vegetables,2014,12,3,2
2406,3/12/2014,salt,2014,12,3,2
2701,3/12/2014,red/blush wine,2014,12,3,2
2701,3/12/2014,butter,2014,12,3,2
2701,3/12/2014,soda,2014,12,3,2
2863,3/12/2014,frankfurter,2014,12,3,2
2863,3/12/2014,bottled beer,2014,12,3,2
3058,3/12/2014,newspapers,2014,12,3,2
3058,3/12/2014,rolls/buns,2014,12,3,2
3116,3/12/2014,frozen meals,2014,12,3,2
3116,3/12/2014,frozen vegetables,2014,12,3,2
3116,3/12/2014,curd,2014,12,3,2
3259,3/12/2014,other vegetables,2014,12,3,2
3259,3/12/2014,shopping bags,2014,12,3,2
3544,3/12/2014,frozen dessert,2014,12,3,2
3544,3/12/2014,flower (seeds),2014,12,3,2
3612,3/12/2014,margarine,2014,12,3,2
3612,3/12/2014,shopping bags,2014,12,3,2
3817,3/12/2014,red/blush wine,2014,12,3,2
3817,3/12/2014,yogurt,2014,12,3,2
4398,3/12/2014,specialty chocolate,2014,12,3,2
4398,3/12/2014,long life bakery product,2014,12,3,2
4427,3/12/2014,frankfurter,2014,12,3,2
4427,3/12/2014,pet care,2014,12,3,2
4468,3/12/2014,onions,2014,12,3,2
4468,3/12/2014,bottled water,2014,12,3,2
4468,3/12/2014,sliced cheese,2014,12,3,2
4510,3/12/2014,citrus fruit,2014,12,3,2
4510,3/12/2014,hard cheese,2014,12,3,2
4985,3/12/2014,shopping bags,2014,12,3,2
4985,3/12/2014,pickled vegetables,2014,12,3,2
1468,4/12/2014,zwieback,2014,12,4,3
1468,4/12/2014,salty snack,2014,12,4,3
1643,4/12/2014,whole milk,2014,12,4,3
1643,4/12/2014,soda,2014,12,4,3
1686,4/12/2014,whole milk,2014,12,4,3
1686,4/12/2014,whole milk,2014,12,4,3
1686,4/12/2014,candles,2014,12,4,3
1712,4/12/2014,cream cheese ,2014,12,4,3
1712,4/12/2014,rice,2014,12,4,3
1818,4/12/2014,butter milk,2014,12,4,3
1818,4/12/2014,frozen vegetables,2014,12,4,3
1890,4/12/2014,pork,2014,12,4,3
1890,4/12/2014,flour,2014,12,4,3
1979,4/12/2014,brown bread,2014,12,4,3
1979,4/12/2014,brown bread,2014,12,4,3
2186,4/12/2014,tropical fruit,2014,12,4,3
2186,4/12/2014,soda,2014,12,4,3
2186,4/12/2014,whipped/sour cream,2014,12,4,3
2193,4/12/2014,beef,2014,12,4,3
2193,4/12/2014,dessert,2014,12,4,3
2298,4/12/2014,domestic eggs,2014,12,4,3
2298,4/12/2014,roll products ,2014,12,4,3
2298,4/12/2014,oil,2014,12,4,3
2396,4/12/2014,frankfurter,2014,12,4,3
2396,4/12/2014,dessert,2014,12,4,3
2685,4/12/2014,butter,2014,12,4,3
2685,4/12/2014,fruit/vegetable juice,2014,12,4,3
2685,4/12/2014,soda,2014,12,4,3
3075,4/12/2014,organic products,2014,12,4,3
3075,4/12/2014,root vegetables,2014,12,4,3
3105,4/12/2014,butter,2014,12,4,3
3105,4/12/2014,whipped/sour cream,2014,12,4,3
3308,4/12/2014,other vegetables,2014,12,4,3
3308,4/12/2014,frozen dessert,2014,12,4,3
3308,4/12/2014,chewing gum,2014,12,4,3
3320,4/12/2014,processed cheese,2014,12,4,3
3320,4/12/2014,brandy,2014,12,4,3
3360,4/12/2014,rolls/buns,2014,12,4,3
3360,4/12/2014,hamburger meat,2014,12,4,3
3360,4/12/2014,candles,2014,12,4,3
3593,4/12/2014,ham,2014,12,4,3
3593,4/12/2014,yogurt,2014,12,4,3
3666,4/12/2014,canned beer,2014,12,4,3
3666,4/12/2014,yogurt,2014,12,4,3
3666,4/12/2014,cream cheese ,2014,12,4,3
3935,4/12/2014,yogurt,2014,12,4,3
3935,4/12/2014,tropical fruit,2014,12,4,3
3935,4/12/2014,specialty bar,2014,12,4,3
3992,4/12/2014,specialty bar,2014,12,4,3
3992,4/12/2014,dessert,2014,12,4,3
4048,4/12/2014,specialty chocolate,2014,12,4,3
4048,4/12/2014,fruit/vegetable juice,2014,12,4,3
4048,4/12/2014,fruit/vegetable juice,2014,12,4,3
4048,4/12/2014,rolls/buns,2014,12,4,3
4705,4/12/2014,female sanitary products,2014,12,4,3
4705,4/12/2014,pot plants,2014,12,4,3
4727,4/12/2014,other vegetables,2014,12,4,3
4727,4/12/2014,rolls/buns,2014,12,4,3
4727,4/12/2014,beverages,2014,12,4,3
4879,4/12/2014,meat,2014,12,4,3
4879,4/12/2014,root vegetables,2014,12,4,3
4901,4/12/2014,pastry,2014,12,4,3
4901,4/12/2014,snack products,2014,12,4,3
4987,4/12/2014,other vegetables,2014,12,4,3
4987,4/12/2014,cream cheese ,2014,12,4,3
1197,5/12/2014,beef,2014,12,5,4
1197,5/12/2014,whipped/sour cream,2014,12,5,4
1234,5/12/2014,curd,2014,12,5,4
1234,5/12/2014,pastry,2014,12,5,4
1457,5/12/2014,root vegetables,2014,12,5,4
1457,5/12/2014,white bread,2014,12,5,4
1657,5/12/2014,other vegetables,2014,12,5,4
1657,5/12/2014,whole milk,2014,12,5,4
1783,5/12/2014,bottled water,2014,12,5,4
1783,5/12/2014,specialty chocolate,2014,12,5,4
2047,5/12/2014,sausage,2014,12,5,4
2047,5/12/2014,newspapers,2014,12,5,4
2517,5/12/2014,citrus fruit,2014,12,5,4
2517,5/12/2014,spread cheese,2014,12,5,4
2743,5/12/2014,beef,2014,12,5,4
2743,5/12/2014,chocolate,2014,12,5,4
2920,5/12/2014,margarine,2014,12,5,4
2920,5/12/2014,rolls/buns,2014,12,5,4
2920,5/12/2014,root vegetables,2014,12,5,4
3013,5/12/2014,UHT-milk,2014,12,5,4
3013,5/12/2014,brown bread,2014,12,5,4
3282,5/12/2014,yogurt,2014,12,5,4
3282,5/12/2014,other vegetables,2014,12,5,4
3333,5/12/2014,yogurt,2014,12,5,4
3333,5/12/2014,other vegetables,2014,12,5,4
3520,5/12/2014,sliced cheese,2014,12,5,4
3520,5/12/2014,pudding powder,2014,12,5,4
3624,5/12/2014,root vegetables,2014,12,5,4
3624,5/12/2014,hard cheese,2014,12,5,4
3646,5/12/2014,rolls/buns,2014,12,5,4
3646,5/12/2014,dessert,2014,12,5,4
3646,5/12/2014,coffee,2014,12,5,4
3709,5/12/2014,pork,2014,12,5,4
3709,5/12/2014,cat food,2014,12,5,4
3856,5/12/2014,other vegetables,2014,12,5,4
3856,5/12/2014,cereals,2014,12,5,4
4144,5/12/2014,berries,2014,12,5,4
4144,5/12/2014,waffles,2014,12,5,4
4149,5/12/2014,pip fruit,2014,12,5,4
4149,5/12/2014,dessert,2014,12,5,4
4212,5/12/2014,organic sausage,2014,12,5,4
4212,5/12/2014,rolls/buns,2014,12,5,4
4531,5/12/2014,beverages,2014,12,5,4
4531,5/12/2014,cat food,2014,12,5,4
4531,5/12/2014,soda,2014,12,5,4
1066,6/12/2014,oil,2014,12,6,5
1066,6/12/2014,shopping bags,2014,12,6,5
1427,6/12/2014,brown bread,2014,12,6,5
1427,6/12/2014,rolls/buns,2014,12,6,5
1427,6/12/2014,sliced cheese,2014,12,6,5
1528,6/12/2014,whole milk,2014,12,6,5
1528,6/12/2014,cream cheese ,2014,12,6,5
1538,6/12/2014,sausage,2014,12,6,5
1538,6/12/2014,dessert,2014,12,6,5
1692,6/12/2014,chewing gum,2014,12,6,5
1692,6/12/2014,cake bar,2014,12,6,5
1765,6/12/2014,meat,2014,12,6,5
1765,6/12/2014,pasta,2014,12,6,5
1765,6/12/2014,baking powder,2014,12,6,5
1786,6/12/2014,yogurt,2014,12,6,5
1786,6/12/2014,frozen vegetables,2014,12,6,5
1828,6/12/2014,canned beer,2014,12,6,5
1828,6/12/2014,dessert,2014,12,6,5
1908,6/12/2014,whole milk,2014,12,6,5
1908,6/12/2014,mustard,2014,12,6,5
2296,6/12/2014,domestic eggs,2014,12,6,5
2296,6/12/2014,other vegetables,2014,12,6,5
2303,6/12/2014,beef,2014,12,6,5
2303,6/12/2014,hair spray,2014,12,6,5
3116,6/12/2014,pot plants,2014,12,6,5
3116,6/12/2014,misc. beverages,2014,12,6,5
3116,6/12/2014,baking powder,2014,12,6,5
3185,6/12/2014,oil,2014,12,6,5
3185,6/12/2014,misc. beverages,2014,12,6,5
3185,6/12/2014,candy,2014,12,6,5
3185,6/12/2014,yogurt,2014,12,6,5
3900,6/12/2014,packaged fruit/vegetables,2014,12,6,5
3900,6/12/2014,pudding powder,2014,12,6,5
3900,6/12/2014,shopping bags,2014,12,6,5
3900,6/12/2014,coffee,2014,12,6,5
4028,6/12/2014,coffee,2014,12,6,5
4028,6/12/2014,whipped/sour cream,2014,12,6,5
4431,6/12/2014,whole milk,2014,12,6,5
4431,6/12/2014,soda,2014,12,6,5
4431,6/12/2014,soda,2014,12,6,5
4480,6/12/2014,misc. beverages,2014,12,6,5
4480,6/12/2014,chocolate,2014,12,6,5
4622,6/12/2014,chicken,2014,12,6,5
4622,6/12/2014,cream cheese ,2014,12,6,5
4624,6/12/2014,tropical fruit,2014,12,6,5
4624,6/12/2014,soda,2014,12,6,5
4624,6/12/2014,margarine,2014,12,6,5
4624,6/12/2014,napkins,2014,12,6,5
4941,6/12/2014,whole milk,2014,12,6,5
4941,6/12/2014,canned beer,2014,12,6,5
1103,7/12/2014,ice cream,2014,12,7,6
1103,7/12/2014,herbs,2014,12,7,6
1146,7/12/2014,bottled water,2014,12,7,6
1146,7/12/2014,shopping bags,2014,12,7,6
1146,7/12/2014,waffles,2014,12,7,6
1245,7/12/2014,onions,2014,12,7,6
1245,7/12/2014,soft cheese,2014,12,7,6
1262,7/12/2014,organic sausage,2014,12,7,6
1262,7/12/2014,frozen meals,2014,12,7,6
1262,7/12/2014,sugar,2014,12,7,6
1270,7/12/2014,cake bar,2014,12,7,6
1270,7/12/2014,flower soil/fertilizer,2014,12,7,6
1468,7/12/2014,ham,2014,12,7,6
1468,7/12/2014,yogurt,2014,12,7,6
1468,7/12/2014,bottled water,2014,12,7,6
1722,7/12/2014,whole milk,2014,12,7,6
1722,7/12/2014,soda,2014,12,7,6
1722,7/12/2014,soda,2014,12,7,6
1741,7/12/2014,liver loaf,2014,12,7,6
1741,7/12/2014,other vegetables,2014,12,7,6
1752,7/12/2014,canned beer,2014,12,7,6
1752,7/12/2014,other vegetables,2014,12,7,6
2454,7/12/2014,red/blush wine,2014,12,7,6
2454,7/12/2014,other vegetables,2014,12,7,6
2511,7/12/2014,pip fruit,2014,12,7,6
2511,7/12/2014,shopping bags,2014,12,7,6
2550,7/12/2014,tropical fruit,2014,12,7,6
2550,7/12/2014,canned beer,2014,12,7,6
2600,7/12/2014,whole milk,2014,12,7,6
2600,7/12/2014,berries,2014,12,7,6
2789,7/12/2014,white bread,2014,12,7,6
2789,7/12/2014,citrus fruit,2014,12,7,6
2789,7/12/2014,sugar,2014,12,7,6
2971,7/12/2014,rolls/buns,2014,12,7,6
2971,7/12/2014,fruit/vegetable juice,2014,12,7,6
2994,7/12/2014,whole milk,2014,12,7,6
2994,7/12/2014,yogurt,2014,12,7,6
2994,7/12/2014,long life bakery product,2014,12,7,6
3059,7/12/2014,meat,2014,12,7,6
3059,7/12/2014,misc. beverages,2014,12,7,6
3133,7/12/2014,butter milk,2014,12,7,6
3133,7/12/2014,margarine,2014,12,7,6
3349,7/12/2014,organic sausage,2014,12,7,6
3349,7/12/2014,herbs,2014,12,7,6
3502,7/12/2014,whole milk,2014,12,7,6
3502,7/12/2014,cream cheese ,2014,12,7,6
3633,7/12/2014,soda,2014,12,7,6
3633,7/12/2014,shopping bags,2014,12,7,6
3785,7/12/2014,other vegetables,2014,12,7,6
3785,7/12/2014,photo/film,2014,12,7,6
3785,7/12/2014,newspapers,2014,12,7,6
3933,7/12/2014,waffles,2014,12,7,6
3933,7/12/2014,shopping bags,2014,12,7,6
4117,7/12/2014,liquor (appetizer),2014,12,7,6
4117,7/12/2014,liquor,2014,12,7,6
4202,7/12/2014,citrus fruit,2014,12,7,6
4202,7/12/2014,rolls/buns,2014,12,7,6
4202,7/12/2014,long life bakery product,2014,12,7,6
4268,7/12/2014,cream cheese ,2014,12,7,6
4268,7/12/2014,margarine,2014,12,7,6
4353,7/12/2014,tropical fruit,2014,12,7,6
4353,7/12/2014,coffee,2014,12,7,6
4650,7/12/2014,rolls/buns,2014,12,7,6
4650,7/12/2014,shopping bags,2014,12,7,6
4922,7/12/2014,margarine,2014,12,7,6
4922,7/12/2014,whole milk,2014,12,7,6
1020,8/12/2014,canned beer,2014,12,8,0
1020,8/12/2014,shopping bags,2014,12,8,0
1205,8/12/2014,white bread,2014,12,8,0
1205,8/12/2014,bottled water,2014,12,8,0
1205,8/12/2014,ready soups,2014,12,8,0
1205,8/12/2014,curd,2014,12,8,0
1456,8/12/2014,packaged fruit/vegetables,2014,12,8,0
1456,8/12/2014,shopping bags,2014,12,8,0
2072,8/12/2014,processed cheese,2014,12,8,0
2072,8/12/2014,chocolate,2014,12,8,0
2072,8/12/2014,chocolate,2014,12,8,0
2072,8/12/2014,yogurt,2014,12,8,0
2471,8/12/2014,other vegetables,2014,12,8,0
2471,8/12/2014,ice cream,2014,12,8,0
2617,8/12/2014,root vegetables,2014,12,8,0
2617,8/12/2014,yogurt,2014,12,8,0
2617,8/12/2014,whole milk,2014,12,8,0
2916,8/12/2014,whole milk,2014,12,8,0
2916,8/12/2014,whole milk,2014,12,8,0
2916,8/12/2014,cleaner,2014,12,8,0
2999,8/12/2014,margarine,2014,12,8,0
2999,8/12/2014,whole milk,2014,12,8,0
2999,8/12/2014,white bread,2014,12,8,0
3217,8/12/2014,soda,2014,12,8,0
3217,8/12/2014,bottled beer,2014,12,8,0
3430,8/12/2014,tropical fruit,2014,12,8,0
3430,8/12/2014,dishes,2014,12,8,0
3604,8/12/2014,pip fruit,2014,12,8,0
3604,8/12/2014,root vegetables,2014,12,8,0
3609,8/12/2014,soda,2014,12,8,0
3609,8/12/2014,fruit/vegetable juice,2014,12,8,0
3869,8/12/2014,canned beer,2014,12,8,0
3869,8/12/2014,white bread,2014,12,8,0
3869,8/12/2014,male cosmetics,2014,12,8,0
3869,8/12/2014,chocolate,2014,12,8,0
4380,8/12/2014,liquor,2014,12,8,0
4380,8/12/2014,red/blush wine,2014,12,8,0
4459,8/12/2014,yogurt,2014,12,8,0
4459,8/12/2014,other vegetables,2014,12,8,0
4512,8/12/2014,root vegetables,2014,12,8,0
4512,8/12/2014,soda,2014,12,8,0
4512,8/12/2014,hygiene articles,2014,12,8,0
4557,8/12/2014,rum,2014,12,8,0
4557,8/12/2014,yogurt,2014,12,8,0
4578,8/12/2014,yogurt,2014,12,8,0
4578,8/12/2014,root vegetables,2014,12,8,0
4773,8/12/2014,root vegetables,2014,12,8,0
4773,8/12/2014,frozen potato products,2014,12,8,0
4773,8/12/2014,dental care,2014,12,8,0
